Datum;Tijd;Parameter;Locatie;Waarde;Verwachting;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
23-5-2021;05:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;228.90;graden;2910;NVT;
23-5-2021;05:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;227.70;graden;2910;NVT;
23-5-2021;05:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.01;;m/s;220.90;graden;2910;NVT;
23-5-2021;05:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.08;;m/s;218.70;graden;2910;NVT;
23-5-2021;05:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.95;;m/s;222.80;graden;2910;NVT;
23-5-2021;06:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.01;;m/s;232.00;graden;2910;NVT;
23-5-2021;06:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.60;;m/s;233.80;graden;2910;NVT;
23-5-2021;06:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.67;;m/s;232.50;graden;2910;NVT;
23-5-2021;06:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.65;;m/s;232.20;graden;2910;NVT;
23-5-2021;06:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.89;;m/s;230.00;graden;2910;NVT;
23-5-2021;06:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.48;;m/s;227.70;graden;2910;NVT;
23-5-2021;07:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.57;;m/s;226.40;graden;2910;NVT;
23-5-2021;07:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.78;;m/s;229.30;graden;2910;NVT;
23-5-2021;07:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.71;;m/s;229.90;graden;2910;NVT;
23-5-2021;07:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;229.90;graden;2910;NVT;
23-5-2021;07:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.15;;m/s;234.70;graden;2910;NVT;
23-5-2021;07:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.95;;m/s;234.90;graden;2910;NVT;
23-5-2021;08:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.22;;m/s;233.70;graden;2910;NVT;
23-5-2021;08:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.39;;m/s;235.10;graden;2910;NVT;
23-5-2021;08:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.19;;m/s;243.20;graden;2910;NVT;
23-5-2021;08:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.61;;m/s;246.40;graden;2910;NVT;
23-5-2021;08:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.24;;m/s;247.00;graden;2910;NVT;
23-5-2021;08:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.79;;m/s;250.80;graden;2910;NVT;
23-5-2021;09:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.53;;m/s;249.00;graden;2910;NVT;
23-5-2021;09:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;245.90;graden;2910;NVT;
23-5-2021;09:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.80;;m/s;241.70;graden;2910;NVT;
23-5-2021;09:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.38;;m/s;224.60;graden;2910;NVT;
23-5-2021;09:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.87;;m/s;225.80;graden;2910;NVT;
23-5-2021;09:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.75;;m/s;229.30;graden;2910;NVT;
23-5-2021;10:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.31;;m/s;222.10;graden;2910;NVT;
23-5-2021;10:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.13;;m/s;220.00;graden;2910;NVT;
23-5-2021;10:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.44;;m/s;217.90;graden;2910;NVT;
23-5-2021;10:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.13;;m/s;220.00;graden;2910;NVT;
23-5-2021;10:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.74;;m/s;221.10;graden;2910;NVT;
23-5-2021;10:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.05;;m/s;222.30;graden;2910;NVT;
23-5-2021;11:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.16;;m/s;221.30;graden;2910;NVT;
23-5-2021;11:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.88;;m/s;222.90;graden;2910;NVT;
23-5-2021;11:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.08;;m/s;219.40;graden;2910;NVT;
23-5-2021;11:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.01;;m/s;220.50;graden;2910;NVT;
23-5-2021;11:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.61;;m/s;218.80;graden;2910;NVT;
23-5-2021;11:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.94;;m/s;220.00;graden;2910;NVT;
23-5-2021;12:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.31;;m/s;220.90;graden;2910;NVT;
23-5-2021;12:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.58;;m/s;218.10;graden;2910;NVT;
23-5-2021;12:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.82;;m/s;217.40;graden;2910;NVT;
23-5-2021;12:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.14;;m/s;215.50;graden;2910;NVT;
23-5-2021;12:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.43;;m/s;209.50;graden;2910;NVT;
23-5-2021;12:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.92;;m/s;208.90;graden;2910;NVT;
23-5-2021;13:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.87;;m/s;211.80;graden;2910;NVT;
23-5-2021;13:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.09;;m/s;209.50;graden;2910;NVT;
23-5-2021;13:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.31;;m/s;211.70;graden;2910;NVT;
23-5-2021;13:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.23;;m/s;209.60;graden;2910;NVT;
23-5-2021;13:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.70;;m/s;209.20;graden;2910;NVT;
23-5-2021;13:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.31;;m/s;207.00;graden;2910;NVT;
23-5-2021;14:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.44;;m/s;207.20;graden;2910;NVT;
23-5-2021;14:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.51;;m/s;206.40;graden;2910;NVT;
23-5-2021;14:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.33;;m/s;205.50;graden;2910;NVT;
23-5-2021;14:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.83;;m/s;205.20;graden;2910;NVT;
23-5-2021;14:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.74;;m/s;204.20;graden;2910;NVT;
23-5-2021;14:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.57;;m/s;204.40;graden;2910;NVT;
23-5-2021;15:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.87;;m/s;204.50;graden;2910;NVT;
23-5-2021;15:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.00;;m/s;205.10;graden;2910;NVT;
23-5-2021;15:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.25;;m/s;200.70;graden;2910;NVT;
23-5-2021;15:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.27;;m/s;199.00;graden;2910;NVT;
23-5-2021;15:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.10;;m/s;197.10;graden;2910;NVT;
23-5-2021;15:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.06;;m/s;194.50;graden;2910;NVT;
23-5-2021;16:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.13;;m/s;193.70;graden;2910;NVT;
23-5-2021;16:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.17;;m/s;193.40;graden;2910;NVT;
23-5-2021;16:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.56;;m/s;192.20;graden;2910;NVT;
23-5-2021;16:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.99;;m/s;192.50;graden;2910;NVT;
23-5-2021;16:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.97;;m/s;192.80;graden;2910;NVT;
23-5-2021;16:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.53;;m/s;195.10;graden;2910;NVT;
23-5-2021;17:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.01;;m/s;196.40;graden;2910;NVT;
23-5-2021;17:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.91;;m/s;194.00;graden;2910;NVT;
23-5-2021;17:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.51;;m/s;194.50;graden;2910;NVT;
23-5-2021;17:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.68;;m/s;194.70;graden;2910;NVT;
23-5-2021;17:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.04;;m/s;194.00;graden;2910;NVT;
23-5-2021;17:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.42;;m/s;191.50;graden;2910;NVT;
23-5-2021;18:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.46;;m/s;191.00;graden;2910;NVT;
23-5-2021;18:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.04;;m/s;188.80;graden;2910;NVT;
23-5-2021;18:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.95;;m/s;184.60;graden;2910;NVT;
23-5-2021;18:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.02;;m/s;174.50;graden;2910;NVT;
23-5-2021;18:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.52;;m/s;162.70;graden;2910;NVT;
23-5-2021;18:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.03;;m/s;164.00;graden;2910;NVT;
23-5-2021;19:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.91;;m/s;164.70;graden;2910;NVT;
23-5-2021;19:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.10;;m/s;169.60;graden;2910;NVT;
23-5-2021;19:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.84;;m/s;169.60;graden;2910;NVT;
23-5-2021;19:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.04;;m/s;162.60;graden;2910;NVT;
23-5-2021;19:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.08;;m/s;163.30;graden;2910;NVT;
23-5-2021;19:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.44;;m/s;158.70;graden;2910;NVT;
23-5-2021;20:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.51;;m/s;156.80;graden;2910;NVT;
23-5-2021;20:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.89;;m/s;158.20;graden;2910;NVT;
23-5-2021;20:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.58;;m/s;158.70;graden;2910;NVT;
23-5-2021;20:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.79;;m/s;155.50;graden;2910;NVT;
23-5-2021;20:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.78;;m/s;149.80;graden;2910;NVT;
23-5-2021;20:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.79;;m/s;149.50;graden;2910;NVT;
23-5-2021;21:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.29;;m/s;146.50;graden;2910;NVT;
23-5-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.54;;m/s;141.30;graden;2910;NVT;
23-5-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.74;;m/s;145.80;graden;2910;NVT;
23-5-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.43;;m/s;147.30;graden;2910;NVT;
23-5-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.46;;m/s;149.10;graden;2910;NVT;
23-5-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.79;;m/s;144.70;graden;2910;NVT;
23-5-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.83;;m/s;147.20;graden;2910;NVT;
23-5-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.54;;m/s;147.30;graden;2910;NVT;
23-5-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.66;;m/s;145.70;graden;2910;NVT;
23-5-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.59;;m/s;147.70;graden;2910;NVT;
23-5-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.33;;m/s;146.30;graden;2910;NVT;
23-5-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.89;;m/s;144.70;graden;2910;NVT;
23-5-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.62;;m/s;148.30;graden;2910;NVT;
23-5-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.55;;m/s;147.80;graden;2910;NVT;
23-5-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.16;;m/s;145.80;graden;2910;NVT;
23-5-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.23;;m/s;146.90;graden;2910;NVT;
23-5-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.25;;m/s;149.70;graden;2910;NVT;
23-5-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.99;;m/s;153.70;graden;2910;NVT;
24-5-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.33;;m/s;167.00;graden;2910;NVT;
24-5-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.04;;m/s;165.20;graden;2910;NVT;
24-5-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.03;;m/s;175.30;graden;2910;NVT;
24-5-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.36;;m/s;185.50;graden;2910;NVT;
24-5-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.85;;m/s;194.20;graden;2910;NVT;
24-5-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.04;;m/s;182.10;graden;2910;NVT;
24-5-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.35;;m/s;171.80;graden;2910;NVT;
24-5-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.81;;m/s;161.20;graden;2910;NVT;
24-5-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.50;;m/s;161.20;graden;2910;NVT;
24-5-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;9.29;;m/s;168.00;graden;2910;NVT;
24-5-2021;01:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.64;;m/s;171.10;graden;2910;NVT;
24-5-2021;01:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.20;;m/s;172.50;graden;2910;NVT;
24-5-2021;02:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.61;;m/s;182.90;graden;2910;NVT;
24-5-2021;02:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.62;;m/s;184.30;graden;2910;NVT;
24-5-2021;02:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.17;;m/s;188.40;graden;2910;NVT;
24-5-2021;02:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.02;;m/s;185.10;graden;2910;NVT;
24-5-2021;02:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.58;;m/s;184.20;graden;2910;NVT;
24-5-2021;02:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.11;;m/s;185.10;graden;2910;NVT;
24-5-2021;03:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.74;;m/s;187.20;graden;2910;NVT;
24-5-2021;03:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.41;;m/s;185.90;graden;2910;NVT;
24-5-2021;03:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.00;;m/s;182.80;graden;2910;NVT;
24-5-2021;03:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.06;;m/s;176.60;graden;2910;NVT;
24-5-2021;03:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.13;;m/s;174.30;graden;2910;NVT;
24-5-2021;03:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.31;;m/s;173.30;graden;2910;NVT;
24-5-2021;04:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.06;;m/s;175.10;graden;2910;NVT;
24-5-2021;04:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.16;;m/s;174.90;graden;2910;NVT;
24-5-2021;04:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.99;;m/s;171.30;graden;2910;NVT;
24-5-2021;04:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.71;;m/s;170.60;graden;2910;NVT;
24-5-2021;04:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.49;;m/s;169.30;graden;2910;NVT;
24-5-2021;04:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.32;;m/s;168.10;graden;2910;NVT;
24-5-2021;05:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.51;;m/s;169.00;graden;2910;NVT;
24-5-2021;05:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.53;;m/s;169.40;graden;2910;NVT;
24-5-2021;05:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.71;;m/s;166.30;graden;2910;NVT;
24-5-2021;05:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.79;;m/s;168.80;graden;2910;NVT;
24-5-2021;05:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;15.76;;m/s;168.90;graden;2910;NVT;
24-5-2021;05:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.18;;m/s;176.90;graden;2910;NVT;
24-5-2021;06:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.87;;m/s;176.50;graden;2910;NVT;
24-5-2021;06:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.47;;m/s;178.60;graden;2910;NVT;
24-5-2021;06:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.92;;m/s;176.90;graden;2910;NVT;
24-5-2021;06:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.33;;m/s;180.00;graden;2910;NVT;
24-5-2021;06:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.70;;m/s;180.20;graden;2910;NVT;
24-5-2021;06:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.53;;m/s;176.40;graden;2910;NVT;
24-5-2021;07:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.94;;m/s;177.70;graden;2910;NVT;
24-5-2021;07:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.82;;m/s;178.10;graden;2910;NVT;
24-5-2021;07:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.65;;m/s;175.30;graden;2910;NVT;
24-5-2021;07:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;14.53;;m/s;174.20;graden;2910;NVT;
24-5-2021;07:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.87;;m/s;174.20;graden;2910;NVT;
24-5-2021;07:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;13.18;;m/s;172.30;graden;2910;NVT;
24-5-2021;08:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.83;;m/s;170.70;graden;2910;NVT;
24-5-2021;08:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.33;;m/s;169.60;graden;2910;NVT;
24-5-2021;08:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.37;;m/s;169.00;graden;2910;NVT;
24-5-2021;08:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.91;;m/s;171.30;graden;2910;NVT;
24-5-2021;08:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.56;;m/s;170.90;graden;2910;NVT;
24-5-2021;08:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.67;;m/s;171.20;graden;2910;NVT;
24-5-2021;09:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.99;;m/s;171.30;graden;2910;NVT;
24-5-2021;09:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.96;;m/s;172.10;graden;2910;NVT;
24-5-2021;09:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.41;;m/s;172.50;graden;2910;NVT;
24-5-2021;09:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;12.02;;m/s;178.30;graden;2910;NVT;
24-5-2021;09:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.34;;m/s;180.10;graden;2910;NVT;
24-5-2021;09:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.70;;m/s;176.60;graden;2910;NVT;
24-5-2021;10:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;11.06;;m/s;178.90;graden;2910;NVT;
24-5-2021;10:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;10.73;;m/s;178.80;graden;2910;NVT;
24-5-2021;10:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.96;;m/s;184.90;graden;2910;NVT;
24-5-2021;10:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.27;;m/s;187.00;graden;2910;NVT;
24-5-2021;10:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.10;;m/s;186.80;graden;2910;NVT;
24-5-2021;10:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.41;;m/s;188.20;graden;2910;NVT;
24-5-2021;11:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.56;;m/s;186.40;graden;2910;NVT;
24-5-2021;11:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.43;;m/s;185.60;graden;2910;NVT;
24-5-2021;11:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.34;;m/s;187.80;graden;2910;NVT;
24-5-2021;11:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.65;;m/s;192.60;graden;2910;NVT;
24-5-2021;11:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.30;;m/s;193.60;graden;2910;NVT;
24-5-2021;11:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.65;;m/s;195.10;graden;2910;NVT;
24-5-2021;12:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.58;;m/s;196.50;graden;2910;NVT;
24-5-2021;12:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.43;;m/s;196.50;graden;2910;NVT;
24-5-2021;12:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.34;;m/s;197.30;graden;2910;NVT;
24-5-2021;12:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.96;;m/s;196.60;graden;2910;NVT;
24-5-2021;12:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.15;;m/s;197.70;graden;2910;NVT;
